Day,"Total Fresh Weight
(g/individual)","Standarized TFW
(g/individual)",Temperature (C),Chlorophyll a (µg/l)
774,2452.51284,100.9357495,22,7
775,2454.266789,101.0044994,22,7
776,2456.02588,101.0734509,22,7
777,2457.790116,101.1426041,22,7
778,2459.5595,101.2119591,22,7
779,2461.334035,101.2815159,22,7
780,2463.113722,101.3512748,22,7
781,2464.898566,101.4212357,22,7
782,2466.688569,101.4913989,22,7
783,2468.483733,101.5617644,22,7
784,2470.284062,101.6323323,22,7
785,2472.089557,101.7031027,22,7
786,2473.900222,101.7740758,22,7
787,2475.716059,101.8452516,22,7
788,2477.53707,101.9166302,22,7
789,2479.36326,101.9882118,22,7
790,2481.194629,102.0599964,22,7
791,2483.031181,102.1319842,22,7
792,2484.872919,102.2041753,22,7
793,2486.719845,102.2765696,22,7
794,2488.571961,102.3491675,22,7
795,2490.429271,102.4219689,22,7
796,2492.291776,102.494974,22,7
797,2494.15948,102.5681828,22,7
798,2496.032386,102.6415955,22,7
799,2497.910494,102.7152122,22,7
800,2499.793809,102.789033,22,7
801,2501.682333,102.8630579,22,7
802,2503.576068,102.9372871,22,7
803,2505.475016,103.0117206,22,7
804,2507.379182,103.0863586,22,7
805,2509.288566,103.1612012,22,7
806,2511.203171,103.2362485,22,7
807,2513.123001,103.3115005,22,7
808,2515.048056,103.3869574,22,7
809,2516.978341,103.4626192,22,7
810,2518.913858,103.5384861,22,7
811,2520.854608,103.6145582,22,7
812,2522.800595,103.6908355,22,7
813,2524.75182,103.7673181,22,7
814,2526.708287,103.8440062,22,7
815,2528.669998,103.9208999,22,7
816,2530.636955,103.9979992,22,7
817,2350.75398,96.94708295,22,7
818,2352.184713,97.00316372,22,7
819,2353.620392,97.05943838,22,7
820,2355.061022,97.11590709,22,7
821,2356.506605,97.17256997,22,7
822,2357.957145,97.22942714,22,7
823,2359.412646,97.28647875,22,7
824,2360.87311,97.34372492,22,7
825,2362.338542,97.40116579,22,7
826,2363.808943,97.45880147,22,7
827,2365.284318,97.5166321,22,7
828,2366.76467,97.57465782,22,7
829,2368.250002,97.63287874,22,7
830,2369.740318,97.69129499,22,7
831,2371.23562,97.74990671,22,7
832,2372.735912,97.80871402,22,7
833,2374.241197,97.86771704,22,7
834,2375.751479,97.92691591,22,7
835,2377.26676,97.98631074,22,7
836,2378.787043,98.04590167,22,7
837,2380.312333,98.10568882,22,7
838,2381.842632,98.16567231,22,7
839,2383.377943,98.22585226,22,7
840,2384.918269,98.28622881,22,7
841,2386.463614,98.34680207,22,7
842,2388.013981,98.40757217,22,7
843,2389.569373,98.46853923,22,7
844,2391.129792,98.52970337,22,7
845,2392.695243,98.59106472,22,7
846,2394.265728,98.65262339,22,7
847,2395.84125,98.71437951,22,7
848,2397.421812,98.77633319,22,7
849,2399.007418,98.83848456,22,7
850,2400.59807,98.90083374,22,7
851,2402.193772,98.96338085,22,7
852,2403.794526,99.026126,22,7
853,2405.400336,99.08906932,22,7
854,2407.011205,99.15221092,22,7
855,2408.627135,99.21555092,22,7
856,2410.24813,99.27908944,22,7
857,2411.874192,99.34282659,22,7
858,2413.505325,99.4067625,22,7
859,2415.141531,99.47089728,22,7
860,2416.782815,99.53523105,22,7
861,2418.429177,99.59976392,22,7
862,2420.080622,99.664496,22,7
863,2421.737152,99.72942742,22,7
864,2423.398771,99.79455828,22,7
865,2425.065481,99.8598887,22,7
866,2426.737285,99.92541881,22,7
867,2428.414186,99.9911487,22,7
868,2430.096186,100.0570785,22,7
869,2431.78329,100.1232083,22,7
870,2433.475499,100.1895382,22,7
871,2435.172817,100.2560684,22,7
872,2436.875247,100.3227989,22,7
873,2438.58279,100.3897299,22,7
874,2440.295451,100.4568615,22,7
875,2442.013231,100.5241938,22,7
876,2443.736134,100.5917268,22,7
877,2445.464163,100.6594608,22,7
878,2447.19732,100.7273957,22,7
879,2448.935608,100.7955318,22,7
880,2450.679031,100.8638692,22,7
881,2452.427589,100.9324079,22,7
882,2454.181288,101.001148,22,7
883,2455.940128,101.0700897,22,7
884,2457.704114,101.1392331,22,7
885,2459.473247,101.2085782,22,7
886,2461.247531,101.2781252,22,7
887,2463.026968,101.3478743,22,7
888,2464.811561,101.4178254,22,7
889,2466.601313,101.4879787,22,7
890,2468.396226,101.5583343,22,7
891,2470.196302,101.6288924,22,7
892,2472.001546,101.699653,22,7
893,2473.811959,101.7706161,22,7
894,2475.627544,101.8417821,22,7
895,2477.448304,101.9131508,22,7
896,2479.274241,101.9847225,22,7
897,2481.105358,102.0564973,22,7
898,2482.941658,102.1284752,22,7
899,2484.783144,102.2006563,22,7
900,2486.629817,102.2730408,22,7
901,2488.48168,102.3456287,22,7
902,2490.338737,102.4184202,22,7
903,2492.20099,102.4914154,22,7
904,2494.068441,102.5646143,22,7
905,2495.941092,102.6380171,22,7
906,2497.818948,102.7116239,22,7
907,2499.702009,102.7854347,22,7
908,2501.590279,102.8594496,22,7
909,2503.48376,102.9336689,22,7
910,2505.382455,103.0080925,22,7
911,2507.286366,103.0827205,22,7
912,2509.195496,103.1575532,22,7
913,2511.109847,103.2325904,22,7
914,2513.029423,103.3078325,22,7
915,2514.954224,103.3832794,22,7
916,2516.884254,103.4589313,22,7
917,2518.819516,103.5347882,22,7
918,2520.760011,103.6108502,22,7
919,2522.705743,103.6871176,22,7
920,2524.656714,103.7635902,22,7
921,2526.612925,103.8402683,22,7
922,2528.574381,103.917152,22,7
923,2530.541082,103.9942412,22,7
924,2350.700036,96.94496849,22,7
925,2352.130582,97.00104193,22,7
926,2353.566074,97.05730927,22,7
927,2355.006517,97.11377065,22,7
928,2356.451913,97.17042619,22,7
929,2357.902266,97.22727602,22,7
930,2359.357579,97.28432028,22,7
931,2360.817856,97.3415591,22,7
932,2362.283099,97.39899261,22,7
933,2363.753313,97.45662093,22,7
934,2365.2285,97.5144442,22,7
935,2366.708664,97.57246254,22,7
936,2368.193808,97.63067609,22,7
937,2369.683936,97.68908496,22,7
938,2371.179049,97.7476893,22,7
939,2372.679153,97.80648921,22,7
940,2374.184249,97.86548484,22,7
941,2375.694342,97.92467631,22,7
942,2377.209434,97.98406374,22,7
943,2378.729529,98.04364726,22,7
944,2380.254629,98.10342699,22,7
945,2381.784739,98.16340306,22,7
946,2383.319861,98.22357559,22,7
947,2384.859998,98.28394471,22,7
948,2386.405153,98.34451054,22,7
949,2387.95533,98.40527321,22,7
950,2389.510532,98.46623282,22,7
951,2391.070761,98.52738952,22,7
952,2392.636022,98.58874341,22,7
953,2394.206317,98.65029463,22,7
954,2395.781648,98.71204328,22,7
955,2397.36202,98.7739895,22,7
956,2398.947435,98.83613341,22,7
957,2400.537897,98.89847511,22,7
958,2402.133408,98.96101474,22,7
959,2403.733971,99.02375241,22,7
960,2405.33959,99.08668824,22,7
961,2406.950268,99.14982235,22,7
962,2408.566007,99.21315485,22,7
963,2410.18681,99.27668587,22,7
964,2411.812681,99.34041552,22,7
965,2413.443622,99.40434392,22,7
966,2415.079637,99.46847119,22,7
967,2416.720728,99.53279744,22,7
968,2418.366899,99.59732278,22,7
969,2420.018152,99.66204734,22,7
970,2421.67449,99.72697122,22,7
971,2423.335916,99.79209455,22,7
972,2425.002434,99.85741744,22,7
973,2426.674045,99.92293999,22,7
974,2428.350753,99.98866234,22,7
975,2430.032562,100.0545846,22,7
976,2431.719473,100.1207068,22,7
977,2433.411489,100.1870292,22,7
978,2435.108614,100.2535518,22,7
979,2436.81085,100.3202748,22,7
980,2438.5182,100.3871982,22,7
981,2440.230668,100.4543222,22,7
982,2441.948255,100.5216469,22,7
983,2443.670964,100.5891723,22,7
984,2445.398799,100.6568987,22,7
985,2447.131763,100.7248261,22,7
986,2448.869857,100.7929546,22,7
987,2450.613085,100.8612843,22,7
988,2452.36145,100.9298154,22,7
989,2454.114954,100.9985479,22,7
990,2455.873601,101.067482,22,7
991,2457.637392,101.1366177,22,7
992,2459.406331,101.2059553,22,7
993,2461.18042,101.2754947,22,7
994,2462.959662,101.3452361,22,7
995,2464.74406,101.4151795,22,7
996,2466.533617,101.4853252,22,7
997,2468.328335,101.5556732,22,7
998,2470.128217,101.6262236,22,7
999,2471.933265,101.6969765,22,7
1000,2473.743483,101.7679321,22,7
1001,2475.558872,101.8390903,22,7
1002,2477.379437,101.9104514,22,7
1003,2479.205178,101.9820155,22,7
1004,2481.0361,102.0537825,22,7
1005,2482.872204,102.1257527,22,7
1006,2484.713493,102.1979262,22,7
1007,2486.55997,102.270303,22,7
1008,2488.411638,102.3428833,22,7
1009,2490.268499,102.4156671,22,7
1010,2492.130555,102.4886545,22,7
1011,2493.997809,102.5618458,22,7
1012,2495.870265,102.6352409,22,7
1013,2497.747923,102.7088399,22,7
1014,2499.630788,102.782643,22,7
1015,2501.518861,102.8566503,22,7
1016,2503.412146,102.9308618,22,7
1017,2505.310643,103.0052777,22,7
1018,2507.214358,103.079898,22,7
1019,2509.12329,103.1547229,22,7
1020,2511.037444,103.2297524,22,7
1021,2512.956822,103.3049868,22,7
1022,2514.881426,103.3804259,22,7
1023,2516.811259,103.45607,22,7
1024,2518.746323,103.5319192,22,7
1025,2520.68662,103.6079735,22,7
1026,2522.632154,103.6842331,22,7
1027,2524.582927,103.760698,22,7
1028,2526.538941,103.8373683,22,7
1029,2528.500198,103.9142442,22,7
1030,2530.466701,103.9913257,22,7
1031,2350.658184,96.94332802,22,7
1032,2352.088585,96.99939578,22,7
1033,2353.523933,97.05565744,22,7
1034,2354.96423,97.11211312,22,7
1035,2356.409481,97.16876297,22,7
1036,2357.859689,97.22560711,22,7
1037,2359.314856,97.28264567,22,7
1038,2360.774988,97.33987879,22,7
1039,2362.240086,97.39730659,22,7
1040,2363.710154,97.4549292,22,7
1041,2365.185195,97.51274675,22,7
1042,2366.665213,97.57075937,22,7
1043,2368.150211,97.6289672,22,7
1044,2369.640192,97.68737034,22,7
1045,2371.13516,97.74596895,22,7
1046,2372.635117,97.80476313,22,7
1047,2374.140067,97.86375302,22,7
1048,2375.650013,97.92293875,22,7
1049,2377.164959,97.98232043,22,7
1050,2378.684907,98.0418982,22,7
1051,2380.209861,98.10167218,22,7
1052,2381.739823,98.1616425,22,7
1053,2383.274798,98.22180927,22,7
1054,2384.814788,98.28217263,22,7
1055,2386.359796,98.34273269,22,7
1056,2387.909826,98.40348958,22,7
1057,2389.464881,98.46444343,22,7
1058,2391.024963,98.52559434,22,7
1059,2392.590076,98.58694246,22,7
1060,2394.160223,98.64848789,22,7
1061,2395.735407,98.71023075,22,7
1062,2397.315631,98.77217118,22,7
1063,2398.900899,98.83430929,22,7
1064,2400.491212,98.8966452,22,7
1065,2402.086575,98.95917902,22,7
1066,2403.686991,99.02191089,22,7
1067,2405.292461,99.08484091,22,7
1068,2406.90299,99.1479692,22,7
1069,2408.518581,99.21129589,22,7
1070,2410.139236,99.27482109,22,7
1071,2411.764958,99.33854492,22,7
1072,2413.395751,99.40246749,22,7
1073,2415.031617,99.46658893,22,7
1074,2416.672559,99.53090934,22,7
1075,2418.318581,99.59542885,22,7
1076,2419.969685,99.66014757,22,7
1077,2421.625874,99.72506561,22,7
1078,2423.287151,99.79018309,22,7
1079,2424.953519,99.85550012,22,7
1080,2426.624981,99.92101683,22,7
1081,2428.30154,99.98673331,22,7
1082,2429.983199,100.0526497,22,7
1083,2431.66996,100.1187661,22,7
1084,2433.361827,100.1850826,22,7
1085,2435.058802,100.2515993,22,7
1086,2436.760888,100.3183164,22,7
1087,2438.468089,100.385234,22,7
1088,2440.180406,100.4523521,22,7
1089,2441.897843,100.5196709,22,7
1090,2443.620402,100.5871904,22,7
1091,2445.348087,100.6549109,22,7
1092,2447.0809,100.7228324,22,7
1093,2448.818844,100.790955,22,7
1094,2450.561922,100.8592788,22,7
1095,2452.310136,100.927804,22,7
© 2011 Plymouth Marine Laboratory | Legal | Contact,,4.804013797,22,7
